Packet_send_time(sec)	Packet_delay(sec)
84.241792		0.004896
84.248192		0.004896
84.255232		0.004896
84.260352		0.004896
84.265472		0.004896
84.270592		0.004896
84.277312		0.004896
84.284032		0.004896
84.290432		0.004896
84.296192		0.004896
84.302592		0.004896
84.308032		0.004896
84.315392		0.004896
84.322112		0.004896
84.327552		0.004896
84.334912		0.004896
84.340032		0.004896
84.347392		0.004896
84.353792		0.004896
84.361152		0.004896
84.366272		0.004896
84.372032		0.004896
84.377472		0.004896
84.384192		0.004896
84.390912		0.004896
84.397632		0.004896
84.402752		0.004896
84.409472		0.004896
84.414912		0.004896
84.422272		0.004896
84.428992		0.004896
84.434112		0.004896
84.440192		0.004896
84.445632		0.004896
84.451392		0.004896
84.458752		0.004896
84.464512		0.004896
84.470912		0.004896
84.476992		0.004896
84.482112		0.004896
84.489472		0.004896
84.495872		0.004896
84.500992		0.004896
84.506432		0.004896
84.513472		0.004896
84.520832		0.004896
84.527872		0.004896
84.534912		0.004896
84.541952		0.004896
84.548032		0.004896
84.554112		0.004896
84.561472		0.004896
84.568832		0.004896
84.573952		0.004896
84.580352		0.004896
84.585472		0.004896
84.593152		0.004896
84.599552		0.004896
84.606272		0.004896
84.612032		0.004896
84.618752		0.004896
84.626112		0.004896
84.632512		0.004896
84.638272		0.004896
84.644352		0.004896
84.650752		0.004896
84.656512		0.004896
84.663872		0.004896
84.669952		0.004896
84.676032		0.004896
84.683072		0.004896
84.688512		0.004896
84.694272		0.004896
84.701312		0.004896
84.706752		0.004896
84.716032		0.004896
84.722432		0.004896
84.728192		0.004896
84.733312		0.004896
84.740032		0.004896
84.745792		0.004896
84.753152		0.004896
84.758592		0.004896
84.764352		0.004896
84.769792		0.004896
84.777152		0.004896
84.784192		0.004896
84.790912		0.004896
84.797632		0.004896
84.804352		0.004896
84.811392		0.004896
84.816832		0.004896
84.822592		0.004896
84.827712		0.004896
84.838912		0.004896
84.845312		0.004896
84.851072		0.004896
84.857472		0.004896
84.863232		0.004896
84.868992		0.004896
84.874112		0.004896
84.880832		0.004896
84.886272		0.004896
84.892672		0.004896
84.899712		0.004896
84.905152		0.004896
84.910272		0.004896
84.916032		0.004896
84.923392		0.004896
84.929792		0.004896
84.935552		0.004896
84.942272		0.004896
84.947392		0.004896
84.953472		0.004896
84.961792		0.004896
84.968192		0.004896
84.973952		0.004896
84.979712		0.004896
84.986432		0.004896
84.992832		0.004896
85.000192		0.004896
85.007552		0.004896
85.014912		0.004896
85.021312		0.004896
85.027072		0.004896
85.032832		0.004896
85.038272		0.004896
85.043712		0.004896
85.051072		0.004896
85.056192		0.004896
85.063232		0.004896
85.070592		0.004896
85.077312		0.004896
85.085312		0.004896
85.092672		0.004896
85.100032		0.004896
85.107072		0.004896
85.113152		0.004896
85.120512		0.004896
85.126912		0.004896
85.132032		0.004896
85.139392		0.004896
85.145152		0.004896
85.152512		0.004896
85.158912		0.004896
85.164032		0.004896
85.170432		0.004896
85.177152		0.004896
85.182592		0.004896
85.188992		0.004896
85.194752		0.004896
85.200832		0.004896
85.208512		0.004896
85.214272		0.004896
85.220032		0.004896
85.225792		0.004896
85.231552		0.004896
85.238272		0.004896
85.244672		0.004896
85.250432		0.004896
85.255872		0.004896
85.261312		0.004896
85.266752		0.004896
85.271872		0.004896
85.278592		0.004896
85.285632		0.004896
85.292032		0.004896
85.299072		0.004896
85.306432		0.004896
85.311872		0.004896
85.319232		0.004896
85.324352		0.004896
85.332992		0.004896
85.340032		0.004896
85.347072		0.004896
85.352512		0.004896
85.358272		0.004896
85.364992		0.004896
85.372352		0.004896
85.377472		0.004896
85.383232		0.004896
85.390272		0.004896
85.396032		0.004896
85.403392		0.004896
85.408832		0.004896
85.415872		0.004896
85.422912		0.004896
85.428032		0.004896
85.433152		0.004896
85.439232		0.004896
85.445312		0.004896
85.453312		0.004896
85.458432		0.004896
85.464512		0.004896
85.470912		0.004896
85.477632		0.004896
85.484352		0.004896
85.490432		0.004896
85.496192		0.004896
85.501632		0.004896
85.508672		0.004896
85.515392		0.004896
85.521792		0.004896
85.526912		0.004896
85.532672		0.004896
85.539072		0.004896
85.544192		0.004896
85.551232		0.004896
85.558592		0.004896
85.564032		0.004896
85.570432		0.004896
85.576832		0.004896
85.584192		0.004896
85.591232		0.004896
85.596992		0.004896
85.604032		0.004896
85.609152		0.004896
85.616512		0.004896
85.622592		0.004896
85.628032		0.004896
85.633472		0.004896
85.640832		0.004896
85.647872		0.004896
85.654272		0.004896
85.659712		0.004896
85.667072		0.004896
85.673152		0.004896
85.678592		0.004896
85.685632		0.004896
85.691712		0.004896
85.699072		0.004896
85.704832		0.004896
85.709952		0.004896
85.716352		0.004896
85.723392		0.004896
85.730112		0.004896
85.737472		0.004896
85.743232		0.004896
85.748992		0.004896
85.755072		0.004896
85.760832		0.004896
85.765952		0.004896
85.771392		0.004896
85.777152		0.004896
85.783872		0.004896
85.791232		0.004896
85.796992		0.004896
85.803392		0.004896
85.810112		0.004896
85.815872		0.004896
85.824192		0.004896
85.829952		0.004896
85.835392		0.004896
85.842112		0.004896
85.847552		0.004896
85.852672		0.004896
85.858752		0.004896
85.865472		0.004896
85.871552		0.004896
85.877632		0.004896
85.884672		0.004896
85.890112		0.004896
85.896192		0.004896
85.902592		0.004896
85.908672		0.004896
85.916032		0.004896
85.923072		0.004896
85.928832		0.004896
85.935872		0.004896
85.944832		0.004896
85.951872		0.004896
85.957632		0.004896
85.963392		0.004896
85.969152		0.004896
85.976512		0.004896
85.981632		0.004896
85.988992		0.004896
85.996032		0.004896
86.002752		0.004896
86.007872		0.004896
86.013312		0.004896
86.020352		0.004896
86.026112		0.004896
86.032192		0.004896
86.037312		0.004896
86.044672		0.004896
86.050752		0.004896
86.056832		0.004896
86.067712		0.004896
86.074432		0.004896
86.080512		0.004896
86.086592		0.004896
86.093632		0.004896
86.099392		0.004896
86.106112		0.004896
86.112192		0.004896
86.117952		0.004896
86.123072		0.004896
86.128192		0.004896
86.133952		0.004896
86.141312		0.004896
86.146752		0.004896
86.152832		0.004896
86.157952		0.004896
86.164672		0.004896
86.171712		0.004896
86.177152		0.004896
86.184192		0.004896
86.191872		0.004896
86.197632		0.004896
86.204352		0.004896
86.211712		0.004896
86.217152		0.004896
86.224512		0.004896
86.229952		0.004896
86.236992		0.004896
86.242432		0.004896
86.247552		0.004896
86.253632		0.004896
86.260672		0.004896
86.267072		0.004896
86.273792		0.004896
86.280832		0.004896
86.288192		0.004896
86.293952		0.004896
86.299712		0.004896
86.306752		0.004896
86.313472		0.004896
86.319552		0.004896
86.325952		0.004896
86.332352		0.004896
86.338752		0.004896
86.346112		0.004896
86.352512		0.004896
86.358592		0.004896
86.365632		0.004896
86.371712		0.004896
86.378112		0.004896
86.385152		0.004896
86.391552		0.004896
86.397312		0.004896
86.402432		0.004896
86.407552		0.004896
86.412992		0.004896
86.418112		0.004896
86.425152		0.004896
86.430272		0.004896
86.436992		0.004896
86.443712		0.004896
86.449472		0.004896
86.454592		0.004896
86.461312		0.004896
86.467072		0.004896
86.474432		0.004896
86.480512		0.004896
86.486912		0.004896
86.492032		0.004896
86.497152		0.004896
86.504192		0.004896
86.510592		0.004896
86.517632		0.004896
86.523712		0.004896
86.530432		0.004896
86.535552		0.004896
86.541312		0.004896
86.548672		0.004896
86.559232		0.004896
86.565312		0.004896
86.571392		0.004896
86.577792		0.004896
86.583232		0.004896
86.589312		0.004896
86.595392		0.004896
86.602112		0.004896
86.607232		0.004896
86.612992		0.004896
86.619072		0.004896
86.624512		0.004896
86.630272		0.004896
86.635712		0.004896
86.641792		0.004896
86.647872		0.004896
86.653952		0.004896
86.660672		0.004896
86.668032		0.004896
86.673152		0.004896
86.682112		0.004896
86.689152		0.004896
86.695552		0.004896
86.700672		0.004896
86.705792		0.004896
86.712832		0.004896
86.717952		0.004896
86.724032		0.004896
86.729792		0.004896
86.735552		0.004896
86.742912		0.004896
86.748672		0.004896
86.755392		0.004896
86.761792		0.004896
86.769152		0.004896
86.776192		0.004896
86.781312		0.004896
86.786752		0.004896
86.793472		0.004896
86.799232		0.004896
86.807552		0.004896
86.814272		0.004896
86.820672		0.004896
86.827392		0.004896
86.833472		0.004896
86.840832		0.004896
86.845952		0.004896
86.851712		0.004896
86.858752		0.004896
86.865152		0.004896
86.870592		0.004896
86.876672		0.004896
86.883392		0.004896
86.890112		0.004896
86.897472		0.004896
86.904512		0.004896
86.911552		0.004896
86.917632		0.004896
86.927872		0.004896
86.934272		0.004896
86.941632		0.004896
86.948992		0.004896
86.955072		0.004896
86.961792		0.004896
86.967232		0.004896
86.973952		0.004896
86.980352		0.004896
86.987712		0.004896
86.994752		0.004896
87.000192		0.004896
87.006272		0.004896
87.011392		0.004896
87.018112		0.004896
87.024832		0.004896
87.031552		0.004896
87.036672		0.004896
87.043072		0.004896
87.051392		0.004896
87.058432		0.004896
87.065792		0.004896
87.072512		0.004896
87.077952		0.004896
87.084032		0.004896
87.089472		0.004896
87.094592		0.004896
87.100992		0.004896
87.107392		0.004896
87.112832		0.004896
87.120192		0.004896
87.125312		0.004896
87.131392		0.004896
87.137472		0.004896
87.143552		0.004896
87.150272		0.004896
87.157312		0.004896
87.162752		0.004896
87.173632		0.004896
87.179712		0.004896
87.185152		0.004896
87.190272		0.004896
87.195712		0.004896
87.201152		0.004896
87.206592		0.004896
87.212672		0.004896
87.217792		0.004896
87.223552		0.004896
87.229952		0.004896
87.235712		0.004896
87.241152		0.004896
87.247872		0.004896
87.254592		0.004896
87.260672		0.004896
87.268032		0.004896
87.273472		0.004896
87.280512		0.004896
87.285632		0.004896
87.290752		0.004896
87.299392		0.004896
87.305152		0.004896
87.311872		0.004896
87.318592		0.004896
87.324352		0.004896
87.331072		0.004896
87.336192		0.004896
87.341632		0.004896
87.346752		0.004896
87.351872		0.004896
87.358592		0.004896
87.364352		0.004896
87.370432		0.004896
87.377152		0.004896
87.383232		0.004896
87.390272		0.004896
87.395712		0.004896
87.402112		0.004896
87.408192		0.004896
87.419392		0.004896
87.425472		0.004896
87.431552		0.004896
87.438912		0.004896
87.445632		0.004896
87.450752		0.004896
87.456512		0.004896
87.462272		0.004896
87.467392		0.004896
87.474752		0.004896
87.480192		0.004896
87.485632		0.004896
87.492032		0.004896
87.497792		0.004896
87.504512		0.004896
87.509632		0.004896
87.516672		0.004896
87.522112		0.004896
87.527232		0.004896
87.533312		0.004896
87.542272		0.004896
87.548032		0.004896
87.555072		0.004896
87.561472		0.004896
87.568832		0.004896
87.574592		0.004896
87.580672		0.004896
87.587072		0.004896
87.592192		0.004896
87.597952		0.004896
87.605312		0.004896
87.611392		0.004896
87.617152		0.004896
87.624192		0.004896
87.630912		0.004896
87.636032		0.004896
87.642432		0.004896
87.649792		0.004896
87.655552		0.004896
87.665152		0.004896
87.672192		0.004896
87.678272		0.004896
87.685312		0.004896
87.691072		0.004896
87.696512		0.004896
87.703552		0.004896
87.708992		0.004896
87.715072		0.004896
87.720512		0.004896
87.726912		0.004896
87.732352		0.004896
87.738752		0.004896
87.743872		0.004896
87.750912		0.004896
87.756672		0.004896
87.763072		0.004896
87.770432		0.004896
87.777472		0.004896
87.788032		0.004896
87.794112		0.004896
87.799232		0.004896
87.805632		0.004896
87.810752		0.004896
87.816512		0.004896
87.823552		0.004896
87.828672		0.004896
87.836032		0.004896
87.842112		0.004896
87.848832		0.004896
87.855552		0.004896
87.862912		0.004896
87.869952		0.004896
87.877312		0.004896
87.882432		0.004896
87.888832		0.004896
87.894272		0.004896
87.901632		0.004896
87.910912		0.004896
87.917632		0.004896
87.922752		0.004896
87.928832		0.004896
87.934592		0.004896
87.940672		0.004896
87.945792		0.004896
87.950912		0.004896
87.956672		0.004896
87.963392		0.004896
87.970112		0.004896
87.977472		0.004896
87.983232		0.004896
87.989952		0.004896
87.995392		0.004896
88.001152		0.004896
88.007552		0.004896
88.014592		0.004896
88.021952		0.004896
88.027712		0.004896
88.034432		0.004896
88.041792		0.004896
88.048192		0.004896
88.055552		0.004896
88.062272		0.004896
88.068352		0.004896
88.075392		0.004896
88.081152		0.004896
88.086592		0.004896
88.093952		0.004896
88.100352		0.004896
88.107392		0.004896
88.114432		0.004896
88.119552		0.004896
88.125312		0.004896
88.130752		0.004896
88.138112		0.004896
88.143232		0.004896
88.148352		0.004896
88.156672		0.004896
88.163392		0.004896
88.168512		0.004896
88.174912		0.004896
88.182272		0.004896
88.188992		0.004896
88.195072		0.004896
88.201152		0.004896
88.208192		0.004896
88.214912		0.004896
88.220672		0.004896
88.226112		0.004896
88.231232		0.004896
88.236992		0.004896
88.243072		0.004896
88.248832		0.004896
88.254272		0.004896
88.260352		0.004896
88.265472		0.004896
88.271232		0.004896
88.279552		0.004896
88.285312		0.004896
88.291712		0.004896
88.297152		0.004896
88.303232		0.004896
88.309312		0.004896
88.315712		0.004896
88.321472		0.004896
88.327872		0.004896
88.339072		0.004896
88.357632		0.004896
88.363072		0.004896
88.368192		0.004896
88.373632		0.004896
88.380032		0.004896
88.385152		0.004896
88.391552		0.004896
88.402432		0.004896
88.407552		0.004896
88.413952		0.004896
88.420352		0.004896
88.427712		0.004896
88.432832		0.004896
88.438272		0.004896
88.444992		0.004896
88.450752		0.004896
88.457472		0.004896
88.464832		0.004896
88.471552		0.004896
88.477632		0.004896
88.484992		0.004896
88.492032		0.004896
88.497472		0.004896
88.504832		0.004896
88.510912		0.004896
88.516352		0.004896
88.525312		0.004896
88.530752		0.004896
88.538112		0.004896
88.543232		0.004896
88.549952		0.004896
88.556352		0.004896
88.562112		0.004896
88.568832		0.004896
88.575872		0.004896
88.581952		0.004896
88.587712		0.004896
88.594432		0.004896
88.599872		0.004896
88.605952		0.004896
88.613312		0.004896
88.619712		0.004896
88.626752		0.004896
88.633152		0.004896
88.639552		0.004896
88.648192		0.004896
88.654592		0.004896
88.659712		0.004896
88.665152		0.004896
88.671232		0.004896
88.677312		0.004896
88.682752		0.004896
88.689472		0.004896
88.695232		0.004896
88.700352		0.004896
88.705472		0.004896
88.710592		0.004896
88.717312		0.004896
88.724352		0.004896
88.730432		0.004896
88.735872		0.004896
88.742592		0.004896
88.748672		0.004896
88.755072		0.004896
88.761792		0.004896
88.771072		0.004896
88.776192		0.004896
88.783552		0.004896
88.789312		0.004896
88.796672		0.004896
88.803392		0.004896
88.809152		0.004896
88.816192		0.004896
88.823552		0.004896
88.829632		0.004896
88.835392		0.004896
88.840512		0.004896
88.845952		0.004896
88.852672		0.004896
88.858432		0.004896
88.863552		0.004896
88.868672		0.004896
88.875072		0.004896
88.881152		0.004896
88.888192		0.004896
88.895872		0.004896
88.902592		0.004896
88.909312		0.004896
88.914432		0.004896
88.920832		0.004896
88.926912		0.004896
88.933312		0.004896
88.938752		0.004896
88.944192		0.004896
88.949632		0.004896
88.955072		0.004896
88.961472		0.004896
88.968512		0.004896
88.975872		0.004896
88.983232		0.004896
88.990592		0.004896
88.996352		0.004896
89.001792		0.004896
89.008832		0.004896
89.016832		0.004896
89.021952		0.004896
89.028992		0.004896
89.034112		0.004896
89.041152		0.004896
89.048192		0.004896
89.053632		0.004896
89.060352		0.004896
89.070912		0.004896
89.087232		0.004896
89.092992		0.004896
89.100352		0.004896
89.107712		0.004896
89.113152		0.004896
89.118592		0.004896
89.125952		0.004896
89.132672		0.004896
89.141312		0.004896
89.148352		0.004896
89.155392		0.004896
89.162112		0.004896
89.168192		0.004896
89.174592		0.004896
89.180992		0.004896
89.187712		0.004896
89.194752		0.004896
89.201792		0.004896
89.209152		0.004896
89.215552		0.004896
89.222272		0.004896
89.228672		0.004896
89.235392		0.004896
89.241152		0.004896
89.247552		0.004896
89.252672		0.004896
89.262592		0.004896
89.268672		0.004896
89.274112		0.004896
89.280832		0.004896
89.288192		0.004896
89.295552		0.004896
89.300992		0.004896
89.307072		0.004896
89.312832		0.004896
89.318272		0.004896
89.324352		0.004896
89.330432		0.004896
89.335872		0.004896
89.343232		0.004896
89.350272		0.004896
89.356992		0.004896
89.362112		0.004896
89.367232		0.004896
89.372992		0.004896
89.378752		0.004896
89.387072		0.004896
89.394432		0.004896
89.399552		0.004896
89.406912		0.004896
89.414272		0.004896
89.420672		0.004896
89.425792		0.004896
89.432512		0.004896
89.438272		0.004896
89.445312		0.004896
89.450752		0.004896
89.456192		0.004896
89.462592		0.004896
89.469952		0.004896
89.475072		0.004896
89.480832		0.004896
89.486912		0.004896
89.493952		0.004896
89.500352		0.004896
89.508352		0.004896
89.513472		0.004896
89.519552		0.004896
89.525952		0.004896
89.531392		0.004896
89.537472		0.004896
89.544512		0.004896
89.551552		0.004896
89.558272		0.004896
89.564352		0.004896
89.569792		0.004896
89.575232		0.004896
89.581952		0.004896
89.589312		0.004896
89.595392		0.004896
89.601472		0.004896
89.608832		0.004896
89.614592		0.004896
89.621952		0.004896
89.631232		0.004896
89.637952		0.004896
89.644352		0.004896
89.650112		0.004896
89.655872		0.004896
89.662912		0.004896
89.668352		0.004896
89.675072		0.004896
89.680192		0.004896
89.686912		0.004896
89.692672		0.004896
89.699712		0.004896
89.706752		0.004896
89.712832		0.004896
89.722752		0.004896
89.729152		0.004896
89.735232		0.004896
89.740992		0.004896
89.747712		0.004896
89.754112		0.004896
89.759232		0.004896
89.766272		0.004896
89.772992		0.004896
89.778112		0.004896
89.784192		0.004896
89.789632		0.004896
89.796672		0.004896
89.801792		0.004896
89.808832		0.004896
89.815872		0.004896
89.822592		0.004896
89.829312		0.004896
89.834432		0.004896
89.841472		0.004896
89.847552		0.004896
89.852992		0.004896
89.858432		0.004896
89.864192		0.004896
89.869632		0.004896
89.877952		0.004896
89.883392		0.004896
89.888512		0.004896
89.893952		0.004896
89.899392		0.004896
89.905472		0.004896
89.910592		0.004896
89.916032		0.004896
89.922432		0.004896
89.929792		0.004896
89.935872		0.004896
89.940992		0.004896
89.947072		0.004896
89.952832		0.004896
89.959872		0.004896
89.965312		0.004896
89.972672		0.004896
89.979712		0.004896
89.985472		0.004896
89.991552		0.004896
89.999872		0.004896
90.005952		0.004896
90.012032		0.004896
90.017472		0.004896
90.023232		0.004896
90.028992		0.004896
90.035392		0.004896
90.042112		0.004896
90.047552		0.004896
90.053632		0.004896
90.060992		0.004896
90.068032		0.004896
90.078272		0.004896
90.084672		0.004896
90.099072		0.004896
90.106432		0.004896
90.113792		0.004896
90.122752		0.004896
90.127872		0.004896
90.133312		0.004896
90.138752		0.004896
90.144512		0.004896
90.151232		0.004896
90.156672		0.004896
90.163392		0.004896
90.169152		0.004896
90.174272		0.004896
90.180672		0.004896
90.186752		0.004896
90.191872		0.004896
90.197952		0.004896
90.204672		0.004896
90.211712		0.004896
90.218112		0.004896
90.223232		0.004896
90.230272		0.004896
90.236032		0.004896
90.245632		0.004896
90.252992		0.004896
90.259712		0.004896
90.264832		0.004896
90.271232		0.004896
90.278272		0.004896
90.284352		0.004896
90.289472		0.004896
90.296832		0.004896
90.301952		0.004896
90.308672		0.004896
90.314112		0.004896
90.320192		0.004896
90.326912		0.004896
90.332672		0.004896
90.338432		0.004896
90.344832		0.004896
90.350272		0.004896
90.356352		0.004896
90.362752		0.004896
90.371392		0.004896
90.378432		0.004896
90.385472		0.004896
90.391232		0.004896
90.398272		0.004896
90.404672		0.004896
90.411072		0.004896
90.417152		0.004896
90.423232		0.004896
90.429632		0.004896
90.434752		0.004896
90.441472		0.004896
90.446912		0.004896
90.452672		0.004896
90.458112		0.004896
90.463872		0.004896
90.470592		0.004896
90.477952		0.004896
90.484352		0.004896
90.492032		0.004896
90.498112		0.004896
90.504192		0.004896
90.511232		0.004896
90.516352		0.004896
90.522432		0.004896
90.527552		0.004896
90.533632		0.004896
90.539392		0.004896
90.545792		0.004896
90.552832		0.004896
90.557952		0.004896
90.565312		0.004896
90.572032		0.004896
90.578432		0.004896
90.584192		0.004896
90.589632		0.004896
90.595712		0.004896
90.601792		0.004896
90.607872		0.004896
90.616512		0.004896
90.622912		0.004896
90.629312		0.004896
90.634432		0.004896
90.639872		0.004896
90.644992		0.004896
90.652032		0.004896
90.659072		0.004896
90.665472		0.004896
90.671232		0.004896
90.678592		0.004896
90.684032		0.004896
90.689472		0.004896
90.695232		0.004896
90.701632		0.004896
90.707392		0.004896
90.712832		0.004896
90.720192		0.004896
90.726912		0.004896
90.737152		0.004896
90.742272		0.004896
90.747712		0.004896
90.753472		0.004896
90.759232		0.004896
90.765632		0.004896
90.770752		0.004896
90.778112		0.004896
90.783872		0.004896
90.790272		0.004896
90.796352		0.004896
90.803072		0.004896
90.810432		0.004896
90.817152		0.004896
90.823552		0.004896
90.830592		0.004896
90.836032		0.004896
90.841152		0.004896
90.847552		0.004896
90.860032		0.004896
90.870272		0.004896
90.876672		0.004896
90.881792		0.004896
90.900672		0.004896
90.907712		0.004896
90.914752		0.004896
90.921152		0.004896
90.928192		0.004896
90.933952		0.004896
90.939072		0.004896
90.944832		0.004896
90.950592		0.004896
90.955712		0.004896
90.961472		0.004896
90.966912		0.004896
90.972032		0.004896
90.982912		0.004896
90.989952		0.004896
90.995392		0.004896
91.000512		0.004896
91.006912		0.004896
91.014272		0.004896
91.019392		0.004896
91.025472		0.004896
91.032512		0.004896
91.039232		0.004896
91.044672		0.004896
91.052032		0.004896
91.059072		0.004896
91.066112		0.004896
91.073152		0.004896
91.078272		0.004896
91.083392		0.004896
91.088832		0.004896
91.095232		0.004896
91.105792		0.004896
91.112512		0.004896
91.118912		0.004896
91.125312		0.004896
91.132672		0.004896
91.138752		0.004896
91.145472		0.004896
91.150592		0.004896
91.156032		0.004896
91.161792		0.004896
91.168192		0.004896
91.174272		0.004896
91.179712		0.004896
91.185472		0.004896
91.190912		0.004896
91.196352		0.004896
91.203392		0.004896
91.210432		0.004896
91.216512		0.004896
91.222912		0.004896
91.229312		0.004896
91.235712		0.004896
91.241472		0.004896
91.247232		0.004896
91.254272		0.004896
91.260672		0.004896
91.266752		0.004896
91.272192		0.004896
91.278912		0.004896
91.286272		0.004896
91.293312		0.004896
91.300352		0.004896
91.307392		0.004896
91.313472		0.004896
91.318912		0.004896
91.326272		0.004896
91.331712		0.004896
91.338752		0.004896
91.344192		0.004896
91.352512		0.004896
91.359232		0.004896
91.366272		0.004896
91.371712		0.004896
91.378112		0.004896
91.385472		0.004896
91.392192		0.004896
91.397632		0.004896
91.404032		0.004896
91.409472		0.004896
91.416192		0.004896
91.422272		0.004896
91.429312		0.004896
91.436672		0.004896
91.443392		0.004896
91.448832		0.004896
91.455232		0.004896
91.460352		0.004896
91.467392		0.004896
91.475072		0.004896
91.480512		0.004896
91.486912		0.004896
91.492352		0.004896
91.499712		0.004896
91.505472		0.004896
91.511232		0.004896
91.517312		0.004896
91.524352		0.004896
91.530432		0.004896
91.535552		0.004896
91.542272		0.004896
91.547712		0.004896
91.553472		0.004896
91.560832		0.004896
91.567872		0.004896
91.573952		0.004896
91.580352		0.004896
91.586752		0.004896
91.597312		0.004896
91.603072		0.004896
91.608192		0.004896
91.613952		0.004896
91.619072		0.004896
91.626112		0.004896
91.631232		0.004896
91.637952		0.004896
91.644032		0.004896
91.649152		0.004896
91.655232		0.004896
91.661312		0.004896
91.667392		0.004896
91.674112		0.004896
91.679872		0.004896
91.685312		0.004896
91.691072		0.004896
91.697152		0.004896
91.703552		0.004896
91.710272		0.004896
91.720192		0.004896
91.725952		0.004896
91.732672		0.004896
91.738432		0.004896
91.745472		0.004896
91.751872		0.004896
91.757312		0.004896
91.764352		0.004896
91.770432		0.004896
91.775552		0.004896
91.780672		0.004896
91.786752		0.004896
91.792512		0.004896
91.798272		0.004896
91.805632		0.004896
91.812352		0.004896
91.818112		0.004896
91.824192		0.004896
91.829632		0.004896
91.836352		0.004896
91.843072		0.004896
91.848512		0.004896
91.854912		0.004896
91.861952		0.004896
91.868992		0.004896
91.875392		0.004896
91.882752		0.004896
91.889792		0.004896
91.895872		0.004896
91.902912		0.004896
91.908032		0.004896
91.913152		0.004896
91.920192		0.004896
91.926912		0.004896
91.932032		0.004896
91.938752		0.004896
91.945472		0.004896
91.952192		0.004896
91.959232		0.004896
91.966912		0.004896
91.973632		0.004896
91.980992		0.004896
91.987392		0.004896
91.993792		0.004896
91.999232		0.004896
92.005632		0.004896
92.012672		0.004896
92.020032		0.004896
92.025472		0.004896
92.030592		0.004896
92.035712		0.004896
92.041152		0.004896
92.047232		0.004896
92.059712		0.004896
92.078272		0.004896
92.088832		0.004896
92.095552		0.004896
92.100992		0.004896
92.108032		0.004896
92.114112		0.004896
92.119552		0.004896
92.124672		0.004896
92.131072		0.004896
92.136512		0.004896
92.142592		0.004896
92.149952		0.004896
92.156352		0.004896
92.163392		0.004896
92.168512		0.004896
92.173952		0.004896
92.180672		0.004896
92.187072		0.004896
92.192832		0.004896
92.198272		0.004896
92.205632		0.004896
92.212352		0.004896
92.218752		0.004896
92.224512		0.004896
92.230592		0.004896
92.236032		0.004896
92.243072		0.004896
92.249792		0.004896
92.255552		0.004896
92.261632		0.004896
92.267072		0.004896
92.273152		0.004896
92.278272		0.004896
92.283392		0.004896
92.289792		0.004896
92.295552		0.004896
92.302272		0.004896
92.308032		0.004896
92.315392		0.004896
92.320832		0.004896
92.327872		0.004896
92.335552		0.004896
92.342592		0.004896
92.349952		0.004896
92.355072		0.004896
92.361792		0.004896
92.368832		0.004896
92.374592		0.004896
92.380032		0.004896
92.385152		0.004896
92.390912		0.004896
92.397312		0.004896
92.402432		0.004896
92.407872		0.004896
92.414592		0.004896
92.421312		0.004896
92.427392		0.004896
92.434112		0.004896
92.440512		0.004896
92.447552		0.004896
92.457472		0.004896
92.463232		0.004896
92.468992		0.004896
92.475072		0.004896
92.482432		0.004896
92.487872		0.004896
92.493312		0.004896
92.500672		0.004896
92.508032		0.004896
92.514752		0.004896
92.521152		0.004896
92.526912		0.004896
92.532672		0.004896
92.538432		0.004896
92.544832		0.004896
92.550912		0.004896
92.556032		0.004896
92.562112		0.004896
92.567552		0.004896
92.574592		0.004896
92.581312		0.004896
92.588032		0.004896
92.594752		0.004896
92.601152		0.004896
92.606272		0.004896
92.613312		0.004896
92.619712		0.004896
92.626432		0.004896
92.632192		0.004896
92.637312		0.004896
92.643712		0.004896
92.649152		0.004896
92.654272		0.004896
92.660672		0.004896
92.665792		0.004896
92.673152		0.004896
92.679232		0.004896
92.685952		0.004896
92.692352		0.004896
92.703232		0.004896
92.709952		0.004896
92.715072		0.004896
92.721792		0.004896
92.727232		0.004896
92.734592		0.004896
92.740672		0.004896
92.746112		0.004896
92.751232		0.004896
92.758592		0.004896
92.764992		0.004896
92.771712		0.004896
92.777472		0.004896
92.782912		0.004896
92.789952		0.004896
92.795712		0.004896
92.801152		0.004896
92.807232		0.004896
92.814272		0.004896
92.826112		0.004896
92.831552		0.004896
92.837312		0.004896
92.843392		0.004896
92.850432		0.004896
92.855872		0.004896
92.862912		0.004896
92.869632		0.004896
92.876032		0.004896
92.881792		0.004896
92.887872		0.004896
92.892992		0.004896
92.898112		0.004896
92.903552		0.004896
92.910272		0.004896
92.916992		0.004896
92.922112		0.004896
92.928512		0.004896
92.933952		0.004896
92.939072		0.004896
92.948992		0.004896
92.954752		0.004896
92.961472		0.004896
92.966912		0.004896
92.972992		0.004896
92.980032		0.004896
92.986432		0.004896
92.991552		0.004896
92.997952		0.004896
93.004352		0.004896
93.009792		0.004896
93.017152		0.004896
93.024192		0.004896
93.029312		0.004896
93.034432		0.004896
93.039552		0.004896
93.046272		0.004896
93.052672		0.004896
93.059392		0.004896
93.065472		0.004896
93.072512		0.004896
93.078592		0.004896
93.084992		0.004896
93.090752		0.004896
93.097152		0.004896
93.102592		0.004896
93.108032		0.004896
93.115392		0.004896
93.121792		0.004896
93.128512		0.004896
93.134272		0.004896
93.139712		0.004896
93.145152		0.004896
93.151552		0.004896
